#,id,utc-time,exp(sec),n_filt0,n_filt1,n_filt2,n_filt3,n_filt4,s_filt0,s_filt1,s_filt2,s_filt3,s_filt4,n_raw0,n_raw1,n_raw2,n_raw3,n_raw4,s_raw0,s_raw1,s_raw2,s_raw3,s_raw4outputForm,fullFrame
2964,2023-02-28,01:50:28.996,4.900,6760,393,1491,1075,3801,1413159,47978,241654,185536,937991,33754,2703,8267,7421,15363,2682438,78383,422897,315617,1865541,160,0
2965,2023-02-28,01:50:49.082,45.000,5054,279,1002,656,3117,858982,29366,143026,122447,564143,32608,4263,6874,7628,13843,2177588,237841,337540,496495,1105712,160,0
2966,2023-02-28,01:54:02.161,45.000,241,57,55,57,72,232037,9976,48615,44715,128731,14365,2054,3160,4119,5032,755723,73425,145886,200345,336067,160,0
2967,2023-02-28,01:57:04.562,45.000,224,21,62,50,91,173566,1995,25343,51442,94786,14660,2168,3406,3962,5124,992230,100792,143607,275778,472053,160,0
2968,2023-02-28,02:00:06.979,45.000,214,24,43,62,85,188523,9215,22705,72223,84380,14868,2898,3518,4236,4216,784260,176435,152407,202092,253326,160,0
2969,2023-02-28,02:03:09.644,41.400,6523,390,1393,814,3926,741558,30497,142761,76294,492006,32348,3774,7661,7687,13226,2112672,161268,544306,476372,930726,160,0
2970,2023-02-28,02:05:59.147,2.400,6616,391,1356,827,4042,876173,31566,152707,109749,582151,25359,1971,5984,4152,13252,1397208,59366,231959,160017,945866,160,0
2971,2023-02-28,02:06:09.213,2.500,6595,365,1451,781,3998,930607,27863,170114,137728,594902,25196,1634,6148,4037,13377,1347572,43464,254774,160524,888810,160,0
2972,2023-02-28,02:06:19.733,6.000,6562,448,1523,822,3769,932076,37358,191768,120241,582709,27666,3058,6713,4562,13333,1682660,245338,310368,157334,969620,160,0
2973,2023-02-28,02:06:45.131,5.900,6531,574,1472,896,3589,963054,57032,183375,126021,596626,28589,3420,6855,4879,13435,1533644,133197,301997,172234,926216,160,0
2974,2023-02-28,02:07:09.897,3.700,6541,463,1384,869,3825,1136873,51927,192984,164555,727407,28445,2527,6590,5148,14180,1746721,81971,284734,246314,1133702,160,0
2975,2023-02-28,02:07:25.460,3.150,6523,440,1300,969,3814,1234681,55952,199274,196201,783254,29400,2551,6758,5655,14436,1865033,85868,299582,246975,1232608,160,0
2976,2023-02-28,02:08:00.197,2.050,6534,377,1288,879,3990,1201875,40070,184715,153165,823925,27485,1838,6271,5080,14296,1831796,56989,274367,233100,1267340,160,0
2977,2023-02-28,02:10:00.196,45.000,209,48,42,52,67,63560,4773,5431,42859,10497,6378,1045,1334,2355,1644,286086,35744,44060,127853,78429,160,0
2978,2023-02-28,02:13:01.229,45.000,118,27,24,29,38,38472,1563,2701,28821,5387,5054,851,1603,1148,1452,209613,27885,47308,55966,78454,160,0
2979,2023-02-28,02:16:01.677,45.000,108,23,25,27,33,28922,4499,2840,17310,4273,2067,471,445,510,641,91588,15567,12852,20263,42906,160,0
2980,2023-02-28,02:19:01.690,45.000,93,17,20,20,36,49126,3625,3296,38119,4086,2440,301,656,697,786,175540,11303,26168,85163,52906,160,0
2981,2023-02-28,02:22:02.114,45.000,120,22,32,24,42,25364,4643,3345,13471,3905,2744,330,1071,690,653,2131384,1970575,39968,77038,43803,160,0
2982,2023-02-28,02:25:02.398,45.000,90,32,21,21,16,39267,2907,2098,32685,1577,2660,402,623,443,1192,117606,11758,19684,20042,66122,160,0
2983,2023-02-28,02:28:02.621,45.000,102,19,17,37,29,33863,6921,2310,21594,3038,4562,554,934,1314,1760,278437,31030,37758,108633,101016,160,0
2984,2023-02-28,02:31:02.851,45.000,193,39,27,51,76,67459,5771,5470,48059,8159,6728,1255,1194,1648,2631,290120,37025,45068,87713,120314,160,0
2985,2023-02-28,02:34:03.759,23.250,6531,412,1463,751,3905,834088,34244,165703,138126,496015,29181,2583,7347,5963,13288,1587080,90795,354756,246791,894738,160,0
2986,2023-02-28,02:35:38.914,3.500,6510,361,1488,830,3831,1187861,45052,265670,131401,745738,29348,2343,7629,5381,13995,1893956,75048,405663,202877,1210368,160,0
2987,2023-02-28,02:35:53.549,2.100,6630,406,1502,842,3880,1357771,51531,300395,133425,872420,30475,2537,8035,5276,14627,2154697,79660,458103,190555,1426379,160,0
2988,2023-02-28,02:36:02.454,2.400,6505,355,1450,846,3854,1235405,43131,266205,128358,797711,29866,2323,7706,5542,14295,1998144,73530,410915,213640,1300059,160,0
2989,2023-02-28,02:36:12.641,2.600,6559,375,1487,794,3903,1297988,49481,264800,128613,855094,29651,2404,7589,5264,14394,2057781,81109,410157,197782,1368733,160,0
2990,2023-02-28,02:36:23.618,2.400,6579,376,1500,845,3858,1230186,41707,251765,120830,815884,28848,2028,7326,5198,14296,1963596,61637,381742,180775,1339442,160,0
2991,2023-02-28,02:38:00.186,45.000,416,50,101,87,178,129941,9052,33104,47260,40525,16758,2507,3823,5867,4561,1016107,110565,235112,451697,218733,160,0
