#,id,utc-time,exp(sec),n_filt0,n_filt1,n_filt2,n_filt3,n_filt4,s_filt0,s_filt1,s_filt2,s_filt3,s_filt4,n_raw0,n_raw1,n_raw2,n_raw3,n_raw4,s_raw0,s_raw1,s_raw2,s_raw3,s_raw4outputForm,fullFrame
7532,2023-04-17 20:43:00.540,45.000,420,70,99,103,148,516453,90614,130537,176164,119138,16053,2736,3244,5498,4575,739198,139362,152991,252325,194520,160,0
7533,2023-04-17 20:45:00.539,45.000,4106,248,812,519,2527,950187,95407,140463,208957,505360,29143,3997,6494,6273,12379,1547268,157522,272626,298938,818182,160,0
7534,2023-04-17 20:47:00.539,45.000,1172,117,185,211,659,819443,125246,128589,194325,371283,24160,3472,4570,6496,9622,1307413,174198,201273,296252,635690,160,0
7535,2023-04-17 20:49:00.538,45.000,341,53,70,91,127,339914,31715,49968,126941,131290,10117,1647,2022,3504,2944,455348,53054,75148,164518,162628,160,0
7536,2023-04-17 20:51:00.536,45.000,299,46,69,77,107,277557,23741,107212,52930,93674,10552,1399,2833,3309,3011,559051,41596,158692,110526,248237,160,0
7537,2023-04-17 20:53:00.536,45.000,452,42,87,72,251,167058,41507,31791,38774,54986,7920,1649,1722,1633,2916,371852,59839,72428,67521,172064,160,0
7538,2023-04-17 20:55:00.536,45.000,133,24,28,29,52,114502,18417,14737,66036,15312,7767,1226,3399,1017,2125,610117,44557,307831,73645,184084,160,0
7539,2023-04-17 20:57:00.535,45.000,115,19,30,26,40,114688,13380,30544,57077,13687,7283,770,1419,3338,1756,397508,25318,59625,229258,83307,160,0
7540,2023-04-17 20:59:00.533,45.000,120,21,25,32,42,60505,6899,7482,30196,15928,3636,565,516,977,1578,203608,15683,15394,104592,67939,160,0
7541,2023-04-17 21:01:00.532,45.000,122,22,26,30,44,134398,6371,13304,91610,23113,3477,494,545,1079,1359,182415,14979,17370,77075,72991,160,0
7542,2023-04-17 21:03:00.532,45.000,149,19,24,35,71,160695,8854,6411,85937,59493,7064,675,736,2675,2978,433911,18779,20264,191958,202910,160,0
7543,2023-04-17 21:05:00.530,45.000,121,16,27,42,36,99933,12508,15159,23939,48327,7196,1746,1603,2663,1184,482519,121650,70830,239043,50996,160,0
7544,2023-04-17 21:07:00.529,45.000,122,18,30,37,37,104287,4527,20875,49660,29225,4557,460,815,1871,1411,174801,13613,27525,71615,62048,160,0
7545,2023-04-17 21:09:00.529,45.000,123,26,35,29,33,103841,26812,24042,22090,30897,3993,890,1228,849,1026,176448,35304,38891,30841,71412,160,0
7546,2023-04-17 21:11:00.529,45.000,173,24,41,53,55,208361,16161,26300,110893,55007,8689,1550,1082,3296,2761,470410,51776,38778,208131,171725,160,0
7547,2023-04-17 21:13:00.528,45.000,228,53,50,65,60,248689,48638,50178,44020,105853,10425,2062,2295,2896,3172,431983,79440,78664,87605,186274,160,0
7548,2023-04-17 21:15:00.526,45.000,313,69,80,77,87,283100,56991,61466,84983,79660,16701,5687,3898,3798,3318,1652835,1225000,159476,138160,130199,160,0
7549,2023-04-17 21:17:00.526,45.000,1366,119,270,229,748,715361,68227,211891,174480,260763,24133,3086,5708,6509,8830,1189569,120543,291823,299734,477469,160,0
7550,2023-04-17 21:19:00.525,45.000,3181,194,576,486,1925,1173132,91270,242828,260621,578413,30028,3269,6307,7284,13168,2598068,138751,383124,378148,1698045,160,0
7551,2023-04-17 21:21:00.525,45.000,376,58,82,121,115,700503,147965,118787,222816,210935,19432,3285,4227,5902,6018,1018469,172712,206077,310821,328859,160,0
7552,2023-04-17 21:23:00.523,45.000,331,71,54,109,97,588421,110501,74668,199095,204157,17629,3362,3066,6272,4929,1029459,172279,156745,370557,329878,160,0
7553,2023-04-17 21:25:00.523,45.000,388,64,80,119,125,656291,110113,233329,157243,155606,17749,3095,4485,4890,5279,1023829,168334,298495,265634,291366,160,0
7554,2023-04-17 21:27:00.522,45.000,338,64,80,85,109,550509,94221,143187,116780,196321,16060,3389,4071,3816,4784,772991,150025,183594,163113,276259,160,0
7555,2023-04-17 21:29:00.522,45.000,355,54,87,103,111,550912,72102,110367,209013,159430,16997,2933,4597,4807,4660,860746,108283,201263,258840,292360,160,0
7556,2023-04-17 21:31:00.520,45.000,3059,219,615,440,1785,1075601,150076,269032,229473,427020,30056,4770,6855,7153,11278,1621511,231980,352314,355835,681382,160,0
7557,2023-04-17 21:33:00.519,8.000,6535,294,1311,830,4100,1369193,45534,235646,185824,902189,30892,2205,7561,6277,14849,2143703,67676,355185,294777,1426065,160,0
7558,2023-04-17 21:35:00.519,13.200,6529,826,1667,1251,2785,2760408,177884,679060,353686,1549778,42817,6299,10418,10813,15287,4273614,282514,1032507,525999,2432594,160,0
7559,2023-04-17 21:37:00.517,45.000,1706,179,375,286,866,1293371,143112,273772,160478,716009,34611,4948,8305,7303,14055,2176093,229978,524107,272054,1149954,160,0
7560,2023-04-17 21:39:00.516,21.700,6563,314,1245,742,4262,2027272,82255,428152,177603,1339262,30076,2919,7661,5298,14198,2512653,116192,532405,238543,1625513,160,0
7561,2023-04-17 21:41:00.516,3.800,6566,293,1332,878,4063,1470427,121679,332568,192232,823948,28621,2324,6959,5296,14042,2122883,129346,438732,250189,1304616,160,0
7562,2023-04-17 21:43:00.516,4.400,6540,338,1287,871,4044,2659613,217824,559073,515488,1367228,34913,3836,8149,8360,14568,3490689,268376,682513,625028,1914772,160,0
7563,2023-04-17 21:45:00.515,45.000,463,41,86,80,256,386466,61263,100530,61363,163310,9667,1708,1846,2470,3643,490129,68031,113358,104652,204088,160,0
7564,2023-04-17 21:47:00.513,45.000,121,30,16,35,40,155189,19828,55911,20941,58509,4571,866,1031,961,1713,177576,27274,36184,30659,83459,160,0
7565,2023-04-17 21:49:00.513,45.000,211,36,67,38,70,109310,10367,36402,20469,42072,9045,1864,3269,1558,2354,336972,46962,127976,80939,81095,160,0
7566,2023-04-17 21:51:00.512,45.000,111,23,25,26,37,116842,11953,22569,25162,57158,4489,960,1082,951,1496,187396,24308,32378,37064,93646,160,0
7567,2023-04-17 21:53:00.512,45.000,121,31,21,34,35,76840,11156,13208,21554,30922,3821,695,875,945,1306,142726,17369,24093,32863,68401,160,0
7568,2023-04-17 21:55:00.510,45.000,96,21,15,28,32,40714,2779,4898,19184,13853,3082,182,859,1246,795,105849,4506,21865,44703,34775,160,0
7569,2023-04-17 21:57:00.510,45.000,91,21,22,21,27,49914,13714,18207,5544,12449,3314,762,841,633,1078,120200,23969,28360,15350,52521,160,0
7570,2023-04-17 21:59:00.509,45.000,88,22,20,24,22,241005,76619,8132,75123,81131,6327,1000,931,2557,1839,535159,103729,33335,205663,192432,160,0
7571,2023-04-17 22:01:00.509,45.000,129,18,29,42,40,77139,9129,13350,23595,31065,4018,327,988,1283,1420,130803,11320,27828,38410,53245,160,0
7572,2023-04-17 22:03:00.507,45.000,197,34,41,58,64,247788,15371,57792,80223,94402,10003,853,2213,3727,3210,437538,26990,84119,181400,145029,160,0
7573,2023-04-17 22:05:00.507,45.000,323,62,77,99,85,477020,62947,154486,156291,103296,15166,2184,3543,4539,4900,718242,98344,209501,226566,183831,160,0
7574,2023-04-17 22:07:00.506,45.000,469,76,87,120,186,514100,109448,75359,110868,218425,17196,3070,3358,5187,5581,739249,136836,119309,189188,293916,160,0
7575,2023-04-17 22:09:00.506,45.000,351,51,81,94,125,553589,61655,118325,129614,243995,16443,2797,2882,4323,6441,914975,113113,180108,250854,370900,160,0
7576,2023-04-17 22:11:00.506,45.000,298,49,64,107,78,417002,53960,108442,159278,95322,14991,1907,3307,4862,4915,638227,77622,154228,219248,187129,160,0
7577,2023-04-17 22:13:00.506,45.000,330,62,73,95,100,602851,55311,105524,265333,176683,18998,2805,5101,5826,5266,1193638,117359,370186,377770,328323,160,0
7578,2023-04-17 22:15:00.503,45.000,305,58,64,101,82,517509,83299,80065,210621,143524,15894,3026,2782,4982,5104,784024,129157,109405,320649,224813,160,0
7579,2023-04-17 22:17:00.503,45.000,342,75,73,87,107,410681,61578,104781,104195,140127,14561,2383,3220,4204,4754,605038,94061,134282,161851,214844,160,0
7580,2023-04-17 22:19:00.503,45.000,4461,234,813,610,2804,1082580,142825,171690,193195,574870,29022,3804,5855,6603,12760,1885516,451386,300206,281242,852682,160,0
7581,2023-04-17 22:21:00.503,45.000,1591,139,297,243,912,628916,64975,113596,176693,273652,22403,3961,5591,4854,7997,1237637,238327,383048,231424,384838,160,0
7582,2023-04-17 22:23:00.502,45.000,330,69,76,79,106,389877,76456,94159,132867,86395,13063,2402,2997,4088,3576,656012,110926,132535,226935,185616,160,0
7583,2023-04-17 22:25:00.502,45.000,257,43,48,79,87,246558,27628,37259,124007,57664,7481,1172,1345,3021,1943,362498,39162,53703,189087,80546,160,0
7584,2023-04-17 22:27:00.500,45.000,294,42,50,67,135,142106,26600,18177,54206,43123,7738,1673,1806,1937,2322,336243,73060,70536,76891,115756,160,0
7585,2023-04-17 22:29:00.500,45.000,172,30,47,39,56,174900,17469,31971,18165,107295,7699,957,1832,1957,2953,408368,30710,56742,106031,214885,160,0
7586,2023-04-17 22:31:00.499,45.000,110,24,18,29,39,70237,25759,16844,16767,10867,4127,1080,928,1284,835,195406,40678,27499,89692,37537,160,0
7587,2023-04-17 22:33:00.499,45.000,112,25,21,25,41,125416,8271,10349,44457,62339,3194,659,374,638,1523,163094,18675,12052,23703,108664,160,0
7588,2023-04-17 22:35:00.496,45.000,110,19,25,25,41,103373,7152,14484,12981,68756,3039,473,682,627,1257,191184,14501,20888,19524,136271,160,0
7589,2023-04-17 22:37:00.497,45.000,113,31,23,21,38,90350,17762,42645,12302,17641,4972,1410,990,1695,877,222869,50857,38453,94931,38628,160,0
7590,2023-04-17 22:39:00.496,45.000,97,18,20,23,36,65249,6929,9689,16871,31760,1814,409,523,355,527,184092,11222,38440,56315,78115,160,0
7591,2023-04-17 22:41:00.496,45.000,108,21,29,29,29,99328,14125,26866,44997,13340,4660,1181,1291,1391,797,208247,41417,36188,67837,62805,160,0
7592,2023-04-17 22:43:00.493,45.000,112,25,26,28,33,113681,10731,16060,29435,57455,2711,662,886,756,407,164063,18092,24657,81311,40003,160,0
7593,2023-04-17 22:45:00.493,45.000,235,40,72,48,75,305937,19045,114921,96377,75594,8640,1211,3194,1897,2338,462790,35647,154207,141120,131816,160,0
7594,2023-04-17 22:47:00.493,45.000,244,57,54,66,67,331982,58682,42779,149945,80576,11521,1810,2277,3161,4273,679179,74009,94690,199552,310928,160,0
7595,2023-04-17 22:49:00.493,45.000,377,54,86,119,118,513776,36552,147202,199978,130044,15245,1861,3865,5221,4298,810857,62184,213301,311531,223841,160,0
7596,2023-04-17 22:51:00.490,45.000,1009,112,172,150,575,585784,64738,90693,204457,225896,19106,2810,3652,5112,7532,857233,114585,140134,260990,341524,160,0
7597,2023-04-17 22:53:00.490,45.000,733,99,173,110,351,609435,74214,117254,179831,238136,18972,3562,4454,4996,5960,946813,130202,195640,346832,274139,160,0
7598,2023-04-17 22:55:00.490,45.000,341,50,73,108,110,725675,50922,100476,192000,382277,18865,2687,3497,5161,7520,1142221,104153,145395,273634,619039,160,0
7599,2023-04-17 22:57:00.490,45.000,341,60,76,92,113,588735,59615,96641,230373,202106,16370,2495,3362,5290,5223,1015838,118984,159328,331855,405671,160,0
7600,2023-04-17 22:59:00.487,45.000,319,59,65,110,85,537188,141613,59500,168496,167579,17729,3996,3555,4972,5206,1008533,316284,148584,239623,304042,160,0
7601,2023-04-17 23:01:00.487,45.000,374,71,78,100,125,713135,105118,158949,247223,201845,16377,2739,3265,5305,5068,989629,135920,194186,397742,261781,160,0
7602,2023-04-17 23:03:00.486,45.000,312,56,96,64,96,664362,107299,144302,139812,272949,15745,3470,3847,3925,4503,1027653,177534,223571,284224,342324,160,0
7603,2023-04-17 23:05:00.486,45.000,6003,342,1237,758,3666,1655732,239661,334025,239769,842277,36624,5740,8433,7923,14528,2579257,482060,481181,423756,1192260,160,0
7604,2023-04-17 23:07:00.483,7.600,6557,282,1326,828,4121,1419913,59394,245666,183564,931289,32075,2627,7867,6619,14962,2317070,91815,393295,301842,1530118,160,0
7605,2023-04-17 23:09:00.483,22.400,6514,906,1560,1468,2580,2640183,220973,611252,615579,1192379,44755,6704,10590,11765,15696,4039812,342880,938483,923474,1834975,160,0
7606,2023-04-17 23:11:00.483,45.000,998,117,192,195,494,692621,65183,137247,272548,217643,18772,3005,4269,4622,6876,902714,103829,192300,288842,317743,160,0
7607,2023-04-17 23:13:00.482,31.700,6513,493,1369,756,3895,865700,55513,140633,157961,511593,26638,3034,5906,5029,12669,1383902,97252,220314,243261,823075,160,0
7608,2023-04-17 23:15:00.482,3.300,6529,308,1333,820,4068,1243085,70345,326998,140220,705522,27351,2190,6779,4468,13914,1849988,90148,409820,221456,1128564,160,0
7609,2023-04-17 23:17:00.480,10.900,6542,585,1594,905,3458,7624835,1340556,1708453,2478425,2097401,52428,9377,11543,15648,15860,10883911,1979752,2309600,3416207,3178352,160,0
7610,2023-04-17 23:19:00.480,5.400,6544,464,1241,1023,3816,8169213,1459209,1913231,2002961,2793812,51715,9249,11586,14920,15960,11118440,1887131,2545960,2659547,4025802,160,0
7611,2023-04-17 23:21:00.479,45.000,857,106,177,174,400,1738287,291085,376492,542492,528218,31156,5221,8370,8692,8873,2493009,373167,652593,716622,750627,160,0
7612,2023-04-17 23:23:00.477,45.000,128,38,19,38,33,187729,18893,27266,111691,29879,5556,1477,1517,1588,974,368753,39623,53739,205107,70284,160,0
7613,2023-04-17 23:25:00.476,45.000,120,26,24,33,37,222225,19899,19864,140995,41467,4600,732,1314,892,1662,298936,26693,35198,121498,115547,160,0
7614,2023-04-17 23:27:00.476,45.000,109,18,22,26,43,174161,6085,13040,115717,39319,3969,574,999,998,1398,276414,14174,26984,132148,103108,160,0
7615,2023-04-17 23:29:00.474,45.000,132,22,23,49,38,111036,19491,5664,52181,33700,3963,910,376,1498,1179,216580,33686,10188,116626,56080,160,0
7616,2023-04-17 23:31:00.474,45.000,140,34,23,33,50,98759,30020,13626,33648,21465,3921,1076,637,919,1289,176179,39879,20074,43108,73118,160,0
7617,2023-04-17 23:33:00.473,45.000,193,22,50,52,69,197255,16652,43950,34709,101944,6783,751,1249,2097,2686,287369,25807,55437,85031,121094,160,0
7618,2023-04-17 23:35:00.473,45.000,175,39,29,38,69,142766,52188,13934,23422,53222,9797,1201,902,4156,3538,673321,66299,30615,345119,231288,160,0
7619,2023-04-17 23:37:00.473,45.000,262,46,76,81,59,519353,114055,50404,235283,119611,16869,3130,3724,6390,3625,1556446,278861,236592,811132,229861,160,0
7620,2023-04-17 23:39:00.471,45.000,292,50,59,90,93,423138,48281,94178,117158,163521,13322,2011,2651,4144,4516,627559,68691,125648,191121,242099,160,0
7621,2023-04-17 23:41:00.470,45.000,694,75,179,113,327,619649,45592,144744,263948,165365,19987,2578,4588,5537,7284,982966,87998,212634,388923,293411,160,0
7622,2023-04-17 23:43:00.470,45.000,300,63,65,92,80,463936,108638,85212,191979,78107,15081,3727,2955,5149,3250,684676,165006,125567,259696,134407,160,0
7623,2023-04-17 23:45:00.470,45.000,343,73,80,97,93,723595,120774,175553,233437,193831,18400,3249,4804,5602,4745,1021699,155131,250843,355279,260446,160,0
7624,2023-04-17 23:47:00.469,45.000,341,75,69,97,100,416735,106674,98635,111710,99716,15846,2963,4145,4800,3938,697969,128124,201289,200132,168424,160,0
7625,2023-04-17 23:49:00.467,45.000,323,62,68,90,103,451382,110730,93387,139957,107308,15691,3571,3389,4373,4358,726809,188982,139807,212308,185712,160,0
7626,2023-04-17 23:51:00.467,45.000,310,49,79,87,95,405827,70511,140429,117141,77746,13727,2363,3820,3781,3763,627587,101687,184784,177809,163307,160,0
7627,2023-04-17 23:53:00.467,45.000,2639,148,502,329,1660,883303,86320,173956,212859,410168,24836,3194,5681,5368,10593,1258454,138416,282657,244056,593325,160,0
7628,2023-04-17 23:55:00.466,12.600,6516,311,1274,769,4162,1207749,48475,201670,141215,816389,29516,2487,6943,5680,14406,1901374,77420,312805,204766,1306383,160,0
7629,2023-04-17 23:57:00.466,45.000,564,78,115,129,242,535467,80419,114628,131711,208709,17852,2651,4576,4262,6363,902091,115365,237580,242863,306283,160,0
7630,2023-04-17 23:59:00.464,45.000,418,54,79,69,216,250004,78188,41766,44447,85603,10073,2536,2185,1608,3744,403115,113542,81457,59370,148746,160,0
7631,2023-04-18 00:01:00.463,45.000,188,27,54,49,58,168134,20809,55942,42159,49224,7903,892,1942,3059,2010,425552,38462,75898,199613,111579,160,0
7632,2023-04-18 00:03:00.463,45.000,121,34,27,21,39,92519,15344,25707,35567,15901,3596,942,940,965,749,198154,36152,40197,83990,37815,160,0
7633,2023-04-18 00:05:00.461,45.000,126,21,27,31,47,85488,8551,14669,40308,21960,2258,525,597,327,809,222875,16443,21226,94598,90608,160,0
7634,2023-04-18 00:07:00.461,45.000,156,21,29,36,70,260237,10549,83957,83661,82070,6056,1013,1380,1395,2268,509735,48927,140520,153829,166459,160,0
7635,2023-04-18 00:09:00.460,45.000,139,28,28,35,48,224829,50390,22619,39759,112061,4286,1078,945,1117,1146,223738,50653,31499,83252,58334,160,0
7636,2023-04-18 00:11:00.460,45.000,103,23,24,28,28,240350,13487,10207,79562,137094,2962,675,647,730,910,178638,19213,18483,51014,89928,160,0
7637,2023-04-18 00:13:00.459,45.000,148,27,21,46,54,146373,21188,12430,47460,65295,4646,638,817,1548,1643,226288,25436,22792,78951,99109,160,0
7638,2023-04-18 00:15:00.457,45.000,111,29,21,24,37,136573,27758,40311,38688,29816,4432,811,1371,587,1663,218610,35392,49974,47983,85261,160,0
7639,2023-04-18 00:17:00.457,45.000,157,28,38,37,54,166412,13754,17035,97390,38233,4978,1074,876,1834,1194,297541,35710,28278,128737,104816,160,0
7640,2023-04-18 00:19:00.457,45.000,157,28,32,41,56,191287,15232,18321,102243,55491,4618,605,687,1637,1689,303058,19866,25227,140181,117784,160,0
7641,2023-04-18 00:21:00.456,45.000,260,64,61,72,63,288969,79696,34512,98579,76182,10650,2532,2285,2902,2931,601391,109566,74563,247610,169652,160,0
7642,2023-04-18 00:23:00.454,45.000,365,45,91,81,148,417507,38209,93023,126156,160119,12327,2005,2766,3911,3645,664683,68245,126324,270237,199877,160,0
7643,2023-04-18 00:25:00.453,45.000,3107,221,667,481,1738,1558351,125808,293625,425765,713153,32407,3995,7372,8090,12950,2202172,175042,409729,573205,1044196,160,0
7644,2023-04-18 00:27:00.453,45.000,1867,146,348,273,1100,1081569,150454,135063,381982,414070,23708,3324,5499,5598,9287,1388804,167588,273736,431737,515743,160,0
7645,2023-04-18 00:29:00.451,45.000,352,81,75,107,89,737067,117986,139406,155272,324403,17360,3755,4086,4505,5014,1039287,171796,187409,308311,371771,160,0
7646,2023-04-18 00:31:00.451,45.000,346,68,83,89,106,631385,124281,141758,124454,240892,17763,3635,4295,3517,6316,1118210,174313,235093,177109,531695,160,0
7647,2023-04-18 00:33:00.450,45.000,312,58,79,84,91,600798,137931,178609,158886,125372,17093,4100,4442,4061,4490,1196703,321454,317339,287103,270807,160,0
7648,2023-04-18 00:35:00.450,45.000,376,62,82,106,126,723092,58652,182746,208535,273159,19340,2189,4894,5185,7072,1178998,92121,347789,275318,463770,160,0
7649,2023-04-18 00:37:00.448,45.000,343,64,94,91,94,518121,82467,104419,171020,160215,13902,2240,3485,3724,4453,798004,109530,152503,312542,223429,160,0
7650,2023-04-18 00:39:00.447,44.000,6571,364,1229,914,4064,1571801,86181,273312,297199,915109,34965,3781,8104,8642,14438,2339902,143656,414081,420477,1361688,160,0
7651,2023-04-18 00:41:00.447,5.400,6562,310,1308,849,4095,1406709,71936,218723,150936,965114,29812,2317,7419,5310,14766,2136080,101936,337271,234494,1462379,160,0
7652,2023-04-18 00:43:00.446,9.900,6522,672,1322,1285,3243,3202211,169018,435305,481356,2116532,43345,5836,10092,11612,15805,4850259,257017,674443,693882,3224917,160,0
7653,2023-04-18 00:45:00.444,45.000,5440,336,1100,649,3355,755059,68572,149070,102320,435097,24382,2773,5194,4762,11653,1112168,101075,207179,154529,649385,160,0
7654,2023-04-18 00:47:00.443,6.200,6545,359,1296,754,4136,813952,29953,159087,97494,527418,24251,1813,5699,3816,12923,1208541,46902,228961,129178,803500,160,0
7655,2023-04-18 00:49:00.443,9.100,6537,511,1565,755,3706,2525870,336463,640639,502225,1046543,38349,5668,9589,8942,14150,3487696,434533,840109,657461,1555593,160,0
7656,2023-04-18 00:51:00.441,1.600,6541,565,1601,1384,2991,6712899,1000340,1521023,1659250,2532286,49390,8226,11471,13810,15883,9328172,1120385,2149527,2061542,3996718,160,0
7657,2023-04-18 00:53:00.440,12.100,6540,659,1363,1136,3382,8542628,1335364,2079715,2501943,2625606,53703,9621,11824,16129,16129,106512581,19123839,23091755,32125530,32171457,160,0
7658,2023-04-18 04:55:00.566,45.000,105,23,15,35,32,145058,18864,4199,86490,35505,2809,694,330,1076,709,161775,20785,10743,88247,42000,160,0
7659,2023-04-18 04:57:00.565,45.000,104,26,24,30,24,113293,5620,14360,69806,23507,2367,236,684,812,635,217071,7967,20369,72839,115896,160,0
7660,2023-04-18 04:59:00.562,45.000,84,16,15,27,26,88931,14330,6479,60019,8103,2600,620,373,1256,351,129314,19311,11941,75057,23005,160,0
7661,2023-04-18 05:01:00.562,45.000,98,16,20,27,35,138571,5978,38003,27133,67457,5681,1175,1557,929,2020,282700,63753,66197,50230,102520,160,0
7662,2023-04-18 05:03:00.561,45.000,142,23,25,42,52,191543,16524,69453,78459,27107,5035,611,1168,1178,2078,261969,24037,65607,90251,82074,160,0
7663,2023-04-18 05:05:00.561,45.000,191,38,50,65,38,224032,27801,51664,121860,22707,6836,1202,1917,2699,1018,316198,43868,71215,133550,67565,160,0
